Client ID,Type,Status,Class Name,Start Datetime,Login Source,Membership Type,Location,Program Service,Counts Towards Membership Limits,Clients → Client Active,Class → Coach Name,Appointment Details - Appointment Booking → Provider Name
5293376,Classes,Attended,CrossFit: 12:30 PM,2025-01-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Emannuel Machado,
5328318,Classes,Attended,1. Workout of the Day: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Pa White,
5350732,Classes,Attended,CrossFit: 8:00 PM,2025-01-30T20:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5380999,Classes,Attended,CrossFit: 5:00 PM,2025-01-30T17:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5386734,Classes,Attended,CrossFit: 10:00 AM,2025-01-30T10:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5394924,Classes,Attended,CrossFit: 7:00 PM,2025-01-30T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5418413,Classes,Attended,CrossFit: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5431463,Classes,Attended,CrossFit: 4:00 PM,2025-01-30T16:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4583739,Classes,Attended,CrossFit: 5:00 PM,2025-01-30T17:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
4603788,Classes,Attended,CrossFit: 10:00 AM,2025-01-30T10:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
4538780,Classes,Attended,CrossFit: 7:00 PM,2025-01-30T19:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4555120,Classes,Attended,CrossFit: 7:30 AM,2025-01-30T07:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4754473,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4834642,Classes,Attended,CrossFit: 12:30 PM,2025-01-30T12:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4863228,Classes,Attended,CrossFit: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
4881940,Classes,Attended,CrossFit: 9:30 AM,2025-01-30T09:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
4884407,Classes,Attended,CrossFit: 5:30 AM,2025-01-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4884407,Classes,Attended,CrossFit: 7:30 AM,2025-01-30T07:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4826049,Classes,Attended,CrossFit: 5:30 AM,2025-01-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4813413,Classes,Attended,CrossFit: 7:00 PM,2025-01-30T19:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
4825403,Classes,Attended,CrossFit: 7:00 AM,2025-01-30T07:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
4769029,Classes,Attended,CrossFit: 5:30 AM,2025-01-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4761059,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4771098,Classes,Attended,CrossFit: 9:30 AM,2025-01-30T09:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
4780860,Classes,Attended,CrossFit: 12:30 PM,2025-01-30T12:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4787621,Classes,Attended,CrossFit: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
4985224,Classes,Attended,CrossFit: 5:00 AM,2025-01-30T05:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
4988491,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4988510,Classes,Attended,CrossFit: 5:30 AM,2025-01-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4975179,Classes,Attended,CrossFit: 5:30 AM,2025-01-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4966787,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-30T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Inactive,Vinicius Rocker,
4979503,Classes,Attended,CrossFit: 7:00 PM,2025-01-30T19:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4975301,Classes,Attended,CrossFit: 9:30 AM,2025-01-30T09:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
4995282,Classes,Attended,CrossFit: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5009080,Classes,Attended,CrossFit: 10:00 AM,2025-01-30T10:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5042027,Classes,Attended,CrossFit: 5:00 AM,2025-01-30T05:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5032147,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-30T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Inactive,Vinicius Rocker,
5032843,Classes,Attended,1. Workout of the Day: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Pa White,
5027460,Classes,Attended,CrossFit: 12:30 PM,2025-01-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Emannuel Machado,
5025621,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4939570,Classes,Attended,CrossFit: 7:00 PM,2025-01-30T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
4936532,Classes,Attended,CrossFit: 9:30 AM,2025-01-30T09:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
4933048,Classes,Attended,CrossFit: 5:30 AM,2025-01-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4903020,Classes,Attended,Crossfit: 8:00 AM,2025-01-30T08:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
4908977,Classes,Attended,CrossFit: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
4899456,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4899525,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
4891993,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-30T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5124860,Classes,Attended,CrossFit: 5:00 AM,2025-01-30T05:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5057606,Classes,Attended,1. Workout of the Day: 9:30 AM,2025-01-30T09:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Pa White,
5076429,Classes,Attended,CrossFit: 7:00 PM,2025-01-30T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5046629,Classes,Attended,CrossFit: 7:30 AM,2025-01-30T07:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5049125,Classes,Attended,CrossFit: 7:00 AM,2025-01-30T07:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5056364,Classes,Attended,CrossFit: 7:00 PM,2025-01-30T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5154953,Classes,Attended,1. Workout of the Day: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Pa White,
5151055,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5151211,Classes,Attended,CrossFit: 5:00 PM,2025-01-30T17:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5157418,Classes,Attended,CrossFit: 5:00 PM,2025-01-30T17:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5161356,Classes,Attended,CrossFit: 12:30 PM,2025-01-30T12:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5227059,Classes,Attended,CrossFit: 7:00 PM,2025-01-30T19:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5221998,Classes,Attended,1. Workout of the Day: 5:30 PM,2025-01-30T17:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5220339,Classes,Attended,CrossFit: 9:30 AM,2025-01-30T09:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5220339,Classes,Attended,CrossFit: 12:30 PM,2025-01-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Emannuel Machado,
5215124,Classes,Attended,CrossFit: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Emannuel Machado,
5212884,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-30T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5278625,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5240419,Classes,Attended,CrossFit: 6:30 AM,2025-01-30T06:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5244451,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-30T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5269700,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5335322,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5346363,Classes,Attended,CrossFit: 4:00 PM,2025-01-30T16:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5301836,Classes,Attended,CrossFit: 1:00 PM,2025-01-30T13:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5296671,Classes,Attended,CrossFit: 7:00 AM,2025-01-30T07:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5314359,Classes,Attended,1. Workout of the Day: 5:30 PM,2025-01-30T17:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5303855,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5358164,Classes,Attended,CrossFit: 5:00 AM,2025-01-30T05:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5361283,Classes,Attended,CrossFit: 9:30 AM,2025-01-30T09:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5370202,Classes,Attended,1. Workout of the Day: 9:30 AM,2025-01-30T09:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Pa White,
5372546,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5390786,Classes,Attended,CrossFit: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5389441,Classes,Attended,CrossFit: 5:30 AM,2025-01-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
5400706,Classes,Attended,CrossFit: 9:30 AM,2025-01-30T09:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Emannuel Machado,
5419282,Classes,Attended,CrossFit: 1:00 PM,2025-01-30T13:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5423019,Classes,Attended,CrossFit: 12:30 PM,2025-01-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Emannuel Machado,
5413802,Classes,Attended,CrossFit: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5449986,Classes,Attended,CrossFit: 7:00 AM,2025-01-30T07:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5453601,Classes,Attended,CrossFit: 5:00 PM,2025-01-30T17:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5453613,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-30T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5442615,Classes,Attended,1. Workout of the Day: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Pa White,
5433194,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5432463,Classes,Attended,CrossFit: 7:00 PM,2025-01-30T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5436307,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Adam McGroggan,
5464194,Classes,Attended,CrossFit: 9:30 AM,2025-01-30T09:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5464389,Classes,Attended,CrossFit: 8:00 PM,2025-01-30T20:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5461144,Classes,Attended,1. Workout of the Day: 6:30 PM,2025-01-30T18:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5483139,Classes,Attended,CrossFit: 9:30 AM,2025-01-30T09:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5468352,Classes,Attended,CrossFit: 9:30 AM,2025-01-30T09:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5464899,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5464894,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5513587,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Inactive,Adam McGroggan,
5524324,Classes,Attended,CrossFit: 12:30 PM,2025-01-30T12:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Mariela Xavier,
5506618,Classes,Attended,CrossFit: 12:30 PM,2025-01-30T12:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Mariela Xavier,
5498790,Classes,Attended,CrossFit: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5501176,Classes,Attended,CrossFit: 12:30 PM,2025-01-30T12:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5503526,Classes,Attended,1. Workout of the Day: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Inactive,Pa White,
5504003,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5490100,Classes,Attended,CrossFit: 12:30 PM,2025-01-30T12:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5562539,Classes,Attended,CrossFit: 7:00 PM,2025-01-30T19:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,James Rankin,
5573512,Classes,Attended,CrossFit: 10:00 AM,2025-01-30T10:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5559953,Classes,Attended,CrossFit: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5556320,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Mariela Xavier,
5556869,Classes,Attended,CrossFit: 5:00 PM,2025-01-30T17:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5550220,Classes,Attended,CrossFit: 7:00 AM,2025-01-30T07:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5574772,Classes,Attended,CrossFit: 4:30 PM,2025-01-30T16:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5576230,Classes,Attended,CrossFit: 7:00 PM,2025-01-30T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5536988,Classes,Attended,CrossFit: 12:30 PM,2025-01-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Emannuel Machado,
5544726,Classes,Attended,1. Workout of the Day: 5:30 PM,2025-01-30T17:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5548087,Classes,Attended,1. Workout of the Day: 5:30 PM,2025-01-30T17:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5632966,Classes,Attended,CrossFit: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5632967,Classes,Attended,CrossFit: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5636044,Classes,Attended,CrossFit: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5625698,Classes,Attended,CrossFit: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5627156,Classes,Attended,CrossFit: 6:00 AM,2025-01-30T06:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5628714,Classes,Attended,CrossFit: 8:00 PM,2025-01-30T20:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5610986,Classes,Attended,CrossFit: 7:00 AM,2025-01-30T07:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Emannuel Machado,
5607103,Classes,Attended,CrossFit: 9:30 AM,2025-01-30T09:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5605116,Classes,Attended,CrossFit: 5:00 PM,2025-01-30T17:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5612653,Classes,Attended,CrossFit: 8:00 PM,2025-01-30T20:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5611365,Classes,Attended,CrossFit: 5:00 AM,2025-01-30T05:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5623524,Classes,Attended,CrossFit: 7:00 PM,2025-01-30T19:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5623519,Classes,Attended,CrossFit: 7:00 PM,2025-01-30T19:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5616739,Classes,Attended,1. Workout of the Day: 5:30 PM,2025-01-30T17:30:00,Mobile App,Class Plan,Bua Naas,1. Workout of the Day,Yes,Active,Vinicius Rocker,
5616256,Classes,Attended,CrossFit: 12:30 PM,2025-01-30T12:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5625073,Classes,Attended,CrossFit: 5:00 PM,2025-01-30T17:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5604130,Classes,Attended,CrossFit: 5:00 PM,2025-01-30T17:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5599082,Classes,Attended,CrossFit: 6:30 AM,2025-01-30T06:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5598256,Classes,Attended,CrossFit: 9:30 AM,2025-01-30T09:30:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Emannuel Machado,
5589515,Classes,Attended,CrossFit: 6:00 PM,2025-01-30T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5593935,Classes,Attended,CrossFit: 7:00 PM,2025-01-30T19:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5597501,Classes,Attended,CrossFit: 10:00 AM,2025-01-30T10:00:00,Mobile App,Class Plan,Bua Celbridge,1. Workout of the Day,Yes,Active,Laura Flynn,
5597654,Classes,Attended,CrossFit: 6:00 PM,2025-01-29T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5598256,Classes,Attended,CrossFit: 6:00 PM,2025-01-29T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5612653,Classes,Attended,CrossFit: 7:00 PM,2025-01-29T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5606018,Classes,Attended,CrossFit: 6:00 PM,2025-01-29T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Mariela Xavier,
5632275,Classes,Attended,CrossFit: 7:00 PM,2025-01-29T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5547861,Classes,Attended,CrossFit: 7:00 PM,2025-01-29T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5576230,Classes,Attended,CrossFit: 7:00 PM,2025-01-29T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5504003,Classes,Attended,CrossFit: 6:00 PM,2025-01-29T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5464389,Classes,Attended,CrossFit: 7:00 PM,2025-01-29T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5464899,Classes,Attended,CrossFit: 6:00 PM,2025-01-29T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5479490,Classes,Attended,CrossFit: 6:00 PM,2025-01-29T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5464894,Classes,Attended,CrossFit: 6:00 PM,2025-01-29T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
5432463,Classes,Attended,CrossFit: 7:00 PM,2025-01-29T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5422140,Classes,Attended,CrossFit: 6:00 PM,2025-01-29T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Inactive,Mariela Xavier,
5394924,Classes,Attended,CrossFit: 7:00 PM,2025-01-29T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5390809,Classes,Attended,CrossFit: 7:00 PM,2025-01-29T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5372546,Classes,Attended,CrossFit: 7:00 PM,2025-01-29T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5380999,Classes,Attended,CrossFit: 7:00 PM,2025-01-29T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5350732,Classes,Attended,CrossFit: 7:00 PM,2025-01-29T19:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Nathaly Maciel,
5151055,Classes,Attended,CrossFit: 6:00 PM,2025-01-29T18:00:00,Mobile App,Class Plan,Bua Smithfield,1. Workout of the Day,Yes,Active,Mariela Xavier,
