Client ID,Type,Status,Class Name,Start Datetime,Login Source,Membership Type,Location,Program Service,Counts Towards Membership Limits,Clients → Client Active,Class → Coach Name,Appointment Details - Appointment Booking → Provider Name
2314733,Classes,Attended,CrossFit: 5:30 AM,2024-11-29T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
2118440,Classes,Attended,CrossFit: 12:30 PM,2024-11-29T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1154877,Classes,Attended,CrossFit: 12:30 PM,2024-11-29T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1237727,Classes,Attended,CrossFit: 5:30 AM,2024-11-29T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
3984977,Classes,Attended,CrossFit: 12:30 PM,2024-11-29T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3974384,Classes,Attended,CrossFit: 12:30 PM,2024-11-29T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4097732,Classes,Attended,CrossFit: 5:30 AM,2024-11-29T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
2863359,Classes,Attended,CrossFit: 5:30 AM,2024-11-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
3812687,Classes,Attended,CrossFit: 5:30 AM,2024-11-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5293376,Classes,Attended,CrossFit: 12:30 PM,2024-11-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5301265,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5251261,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5207036,Classes,Attended,CrossFit: 12:30 PM,2024-11-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5506973,Classes,Attended,CrossFit: 12:30 PM,2024-11-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5485916,Classes,Attended,CrossFit: 12:30 PM,2024-11-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,James Rankin,
5423019,Classes,Attended,CrossFit: 12:30 PM,2024-11-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5456018,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5537349,Classes,Attended,CrossFit: 5:30 AM,2024-11-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
5536404,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
3984977,Classes,Attended,CrossFit: 12:30 PM,2024-11-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3897555,Classes,Attended,CrossFit: 12:30 PM,2024-11-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,James Rankin,
3812693,Classes,Attended,CrossFit: 5:30 AM,2024-11-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
3789017,Classes,Attended,CrossFit: 5:30 AM,2024-11-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
3781481,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
2797453,Classes,Attended,CrossFit: 12:30 PM,2024-11-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1196257,Classes,Attended,CrossFit: 12:30 PM,2024-11-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1237727,Classes,Attended,CrossFit: 5:30 AM,2024-11-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1420753,Classes,Attended,CrossFit: 5:30 AM,2024-11-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1635651,Classes,Attended,CrossFit: 5:30 AM,2024-11-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
2314733,Classes,Attended,CrossFit: 5:30 AM,2024-11-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1764246,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
2488509,Classes,Attended,CrossFit: 5:30 AM,2024-11-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
2797452,Classes,Attended,CrossFit: 12:30 PM,2024-11-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1154877,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
1154863,Classes,Attended,CrossFit: 5:30 AM,2024-11-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4477798,Classes,Attended,CrossFit: 5:30 AM,2024-11-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4439367,Classes,Attended,CrossFit: 12:30 PM,2024-11-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4424643,Classes,Attended,CrossFit: 12:30 PM,2024-11-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,James Rankin,
4761160,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Dean-James Osborne,
4573745,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4538780,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4826892,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4899456,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4881961,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Dean-James Osborne,
4916246,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5047109,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5077007,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4988510,Classes,Attended,CrossFit: 5:30 AM,2024-11-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5009439,Classes,Attended,CrossFit: 6:00 PM,2024-11-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4975179,Classes,Attended,CrossFit: 5:30 AM,2024-11-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5535078,Classes,Attended,CrossFit: 6:00 PM,2024-11-27T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5536404,Classes,Attended,CrossFit: 6:00 PM,2024-11-27T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5537349,Classes,Attended,CrossFit: 5:30 AM,2024-11-27T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
5543133,Classes,Attended,CrossFit: 6:00 PM,2024-11-27T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Dean-James Osborne,
5456018,Classes,Attended,CrossFit: 6:00 PM,2024-11-27T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5423019,Classes,Attended,CrossFit: 12:30 PM,2024-11-27T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5467255,Classes,Attended,CrossFit: 6:00 PM,2024-11-27T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Dean-James Osborne,
5520444,Classes,Attended,CrossFit: 12:30 PM,2024-11-27T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,James Rankin,
5207036,Classes,Attended,CrossFit: 12:30 PM,2024-11-27T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5190735,Classes,Attended,CrossFit: 12:30 PM,2024-11-27T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5301265,Classes,Attended,CrossFit: 6:00 PM,2024-11-27T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5389441,Classes,Attended,CrossFit: 12:30 PM,2024-11-27T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5293376,Classes,Attended,CrossFit: 12:30 PM,2024-11-27T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3812687,Classes,Attended,CrossFit: 5:30 AM,2024-11-27T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
2863359,Classes,Attended,CrossFit: 5:30 AM,2024-11-27T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4975179,Classes,Attended,CrossFit: 5:30 AM,2024-11-27T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5027460,Classes,Attended,CrossFit: 12:30 PM,2024-11-27T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5047109,Classes,Attended,CrossFit: 6:00 PM,2024-11-27T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4769029,Classes,Attended,CrossFit: 6:00 PM,2024-11-27T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4548907,Classes,Attended,CrossFit: 6:00 PM,2024-11-27T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4573745,Classes,Attended,CrossFit: 6:00 PM,2024-11-27T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4477798,Classes,Attended,CrossFit: 5:30 AM,2024-11-27T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1154861,Classes,Attended,CrossFit: 5:30 AM,2024-11-27T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1154863,Classes,Attended,CrossFit: 5:30 AM,2024-11-27T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1154795,Classes,Attended,CrossFit: 12:30 PM,2024-11-27T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1109545,Classes,Attended,CrossFit: 6:00 PM,2024-11-27T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
2797452,Classes,Attended,CrossFit: 12:30 PM,2024-11-27T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2751459,Classes,Attended,CrossFit: 12:30 PM,2024-11-27T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2488509,Classes,Attended,CrossFit: 5:30 AM,2024-11-27T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
2314733,Classes,Attended,CrossFit: 5:30 AM,2024-11-27T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1420753,Classes,Attended,CrossFit: 5:30 AM,2024-11-27T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1237727,Classes,Attended,CrossFit: 5:30 AM,2024-11-27T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1154877,Classes,Attended,CrossFit: 6:00 PM,2024-11-27T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
2797453,Classes,Attended,CrossFit: 12:30 PM,2024-11-27T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3897555,Classes,Attended,CrossFit: 12:30 PM,2024-11-27T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,James Rankin,
3862447,Classes,Attended,CrossFit: 6:00 PM,2024-11-27T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
3869262,Classes,Attended,CrossFit: 6:00 PM,2024-11-27T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
3812693,Classes,Attended,CrossFit: 5:30 AM,2024-11-27T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
3843781,Classes,Attended,CrossFit: 12:30 PM,2024-11-27T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2863359,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
3812687,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5293376,Classes,Attended,CrossFit: 12:30 PM,2024-11-26T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5251261,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5367261,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5301265,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5190735,Classes,Attended,CrossFit: 12:30 PM,2024-11-26T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5202848,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5207036,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5172342,Classes,Attended,CrossFit: 12:30 PM,2024-11-26T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5173366,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5506973,Classes,Attended,CrossFit: 12:30 PM,2024-11-26T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5467255,Classes,Attended,CrossFit: 12:30 PM,2024-11-26T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,James Rankin,
5464194,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5411396,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
5537349,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
3812693,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
2797453,Classes,Attended,CrossFit: 12:30 PM,2024-11-26T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3781481,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
3974384,Classes,Attended,CrossFit: 12:30 PM,2024-11-26T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4019347,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4056650,Classes,Attended,CrossFit: 12:30 PM,2024-11-26T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4010325,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
1154877,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
1237727,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
2314733,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
2488509,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
2751459,Classes,Attended,CrossFit: 12:30 PM,2024-11-26T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2797452,Classes,Attended,CrossFit: 12:30 PM,2024-11-26T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1109545,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
1154782,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
1154829,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1154861,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1154856,Classes,Attended,CrossFit: 12:30 PM,2024-11-26T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1154863,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4477798,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4405443,Classes,Attended,CrossFit: 12:30 PM,2024-11-26T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4573745,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4573742,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4769029,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4825866,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4826049,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4933048,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5047109,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5077007,Classes,Attended,CrossFit: 6:00 PM,2024-11-26T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4988510,Classes,Attended,CrossFit: 5:30 AM,2024-11-26T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5543133,Classes,Attended,CrossFit: 6:00 PM,2024-11-25T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Dean-James Osborne,
5546382,Classes,Attended,CrossFit: 12:30 PM,2024-11-25T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,James Rankin,
5537349,Classes,Attended,CrossFit: 5:30 AM,2024-11-25T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
5411396,Classes,Attended,CrossFit: 5:30 AM,2024-11-25T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
5423019,Classes,Attended,CrossFit: 12:30 PM,2024-11-25T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5456018,Classes,Attended,CrossFit: 6:00 PM,2024-11-25T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5464194,Classes,Attended,CrossFit: 12:30 PM,2024-11-25T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5525011,Classes,Attended,CrossFit: 5:30 AM,2024-11-25T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
5487917,Classes,Attended,CrossFit: 12:30 PM,2024-11-25T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5173366,Classes,Attended,CrossFit: 5:30 AM,2024-11-25T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5207036,Classes,Attended,CrossFit: 12:30 PM,2024-11-25T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5301265,Classes,Attended,CrossFit: 6:00 PM,2024-11-25T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5251261,Classes,Attended,CrossFit: 6:00 PM,2024-11-25T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5285348,Classes,Attended,CrossFit: 5:30 AM,2024-11-25T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
5291838,Classes,Attended,CrossFit: 12:30 PM,2024-11-25T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5293376,Classes,Attended,CrossFit: 12:30 PM,2024-11-25T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3812687,Classes,Attended,CrossFit: 5:30 AM,2024-11-25T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4988491,Classes,Attended,CrossFit: 6:00 PM,2024-11-25T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5077007,Classes,Attended,CrossFit: 6:00 PM,2024-11-25T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5047109,Classes,Attended,CrossFit: 6:00 PM,2024-11-25T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4933048,Classes,Attended,CrossFit: 5:30 AM,2024-11-25T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4825866,Classes,Attended,CrossFit: 6:00 PM,2024-11-25T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4769029,Classes,Attended,CrossFit: 6:00 PM,2024-11-25T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4573742,Classes,Attended,CrossFit: 6:00 PM,2024-11-25T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4571043,Classes,Attended,CrossFit: 6:00 PM,2024-11-25T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4522089,Classes,Attended,CrossFit: 5:30 AM,2024-11-25T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4573745,Classes,Attended,CrossFit: 6:00 PM,2024-11-25T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4649935,Classes,Attended,CrossFit: 6:00 PM,2024-11-25T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4739388,Classes,Attended,CrossFit: 6:00 PM,2024-11-25T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
